id,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
4746,no,565,yes,no,unknown,20,may,153,2,-1,0,unknown,no
4747,no,2610,yes,yes,unknown,20,may,181,6,-1,0,unknown,no
4748,no,178,yes,no,unknown,20,may,747,5,-1,0,unknown,no
4749,no,1117,yes,no,unknown,20,may,214,1,-1,0,unknown,no
4750,no,4,yes,no,unknown,20,may,270,1,-1,0,unknown,no
4751,no,124,yes,no,unknown,20,may,37,13,-1,0,unknown,no
4752,no,2144,yes,no,unknown,20,may,129,8,-1,0,unknown,no
4753,no,1025,no,no,unknown,20,may,72,3,-1,0,unknown,no
4754,no,1250,yes,no,unknown,20,may,1392,2,-1,0,unknown,yes
4755,no,28,no,no,unknown,20,may,725,1,-1,0,unknown,no
4756,no,543,yes,no,unknown,20,may,213,3,-1,0,unknown,no
4757,no,972,yes,no,unknown,20,may,177,10,-1,0,unknown,no
4758,no,674,yes,no,unknown,20,may,273,4,-1,0,unknown,no
4759,no,258,yes,no,unknown,20,may,480,4,-1,0,unknown,no
4760,no,3044,yes,no,unknown,20,may,152,1,-1,0,unknown,no
4761,no,-197,yes,no,unknown,20,may,204,2,-1,0,unknown,no
4762,no,1096,no,no,unknown,20,may,246,3,-1,0,unknown,no
4763,no,739,yes,no,unknown,20,may,352,5,-1,0,unknown,no
4764,no,274,yes,no,unknown,20,may,190,1,-1,0,unknown,no
4765,no,1445,yes,no,unknown,20,may,140,1,-1,0,unknown,no
4766,no,3311,yes,no,unknown,20,may,719,1,-1,0,unknown,yes
4767,no,157,yes,no,unknown,20,may,315,1,-1,0,unknown,no
4768,no,347,yes,no,unknown,21,may,225,1,-1,0,unknown,no
4769,no,-345,yes,no,unknown,21,may,74,1,-1,0,unknown,no
4770,no,8119,no,no,unknown,21,may,24,1,-1,0,unknown,no
4771,no,120,yes,no,unknown,21,may,369,1,-1,0,unknown,no
4772,no,5,yes,no,unknown,21,may,167,1,-1,0,unknown,no
4773,no,2309,yes,no,unknown,21,may,64,3,-1,0,unknown,no
4774,no,892,yes,no,unknown,21,may,151,1,-1,0,unknown,no
4775,no,641,yes,no,unknown,21,may,336,1,-1,0,unknown,no
4776,no,2730,yes,no,unknown,21,may,65,1,-1,0,unknown,no
4777,no,1663,yes,no,unknown,21,may,93,1,-1,0,unknown,no
4778,no,1966,yes,no,unknown,21,may,181,1,-1,0,unknown,no
4779,no,6102,yes,yes,unknown,21,may,86,6,-1,0,unknown,no
4780,no,1092,yes,no,unknown,21,may,317,1,-1,0,unknown,no
4781,no,1349,yes,no,unknown,21,may,120,1,-1,0,unknown,no
4782,no,2015,no,no,unknown,21,may,388,1,-1,0,unknown,no
4783,no,2146,yes,no,unknown,21,may,422,2,-1,0,unknown,no
4784,no,2976,yes,no,unknown,21,may,174,1,-1,0,unknown,no
4785,no,3834,yes,no,unknown,21,may,72,1,-1,0,unknown,no
4786,no,393,yes,yes,unknown,21,may,126,1,-1,0,unknown,no
4787,no,-457,yes,yes,unknown,21,may,288,1,-1,0,unknown,no
4788,no,0,no,yes,unknown,21,may,339,1,-1,0,unknown,no
4789,no,363,no,no,unknown,21,may,171,5,-1,0,unknown,no
4790,no,4025,yes,yes,unknown,21,may,162,1,-1,0,unknown,no
4791,no,714,yes,no,unknown,21,may,18,28,-1,0,unknown,no
4792,no,438,yes,yes,unknown,21,may,129,1,-1,0,unknown,no
4793,no,858,yes,no,unknown,21,may,173,1,-1,0,unknown,no
4794,no,592,yes,no,unknown,21,may,74,1,-1,0,unknown,no
4795,no,-224,yes,yes,unknown,21,may,222,1,-1,0,unknown,no
4796,no,151,yes,no,unknown,21,may,692,1,-1,0,unknown,no
4797,no,289,yes,no,unknown,21,may,262,2,-1,0,unknown,no
4798,no,821,yes,yes,unknown,21,may,78,1,-1,0,unknown,no
4799,no,8153,yes,no,unknown,21,may,134,5,-1,0,unknown,no
4800,no,57,yes,yes,unknown,21,may,323,1,-1,0,unknown,no
4801,no,558,yes,no,unknown,21,may,43,1,-1,0,unknown,no
4802,no,1701,yes,no,unknown,21,may,245,1,-1,0,unknown,no
4803,no,-898,yes,no,unknown,21,may,482,1,-1,0,unknown,no
4804,no,1073,yes,no,unknown,21,may,207,2,-1,0,unknown,no
4805,no,5754,yes,no,unknown,21,may,56,1,-1,0,unknown,no
4806,no,-167,yes,no,unknown,21,may,201,1,-1,0,unknown,no
4807,no,4146,yes,yes,unknown,21,may,353,1,-1,0,unknown,no
4808,no,-15,yes,no,unknown,21,may,554,3,-1,0,unknown,no
4809,no,3954,yes,no,unknown,21,may,432,1,-1,0,unknown,no
4810,no,8629,yes,no,unknown,21,may,27,2,-1,0,unknown,no
4811,no,1168,yes,yes,unknown,21,may,361,1,-1,0,unknown,no
4812,no,498,yes,no,unknown,21,may,248,1,-1,0,unknown,no
4813,no,0,no,no,unknown,21,may,162,1,-1,0,unknown,no
4814,no,216,yes,no,unknown,21,may,565,1,-1,0,unknown,yes
4815,no,1746,yes,no,unknown,21,may,139,1,-1,0,unknown,no
4816,no,1053,yes,no,unknown,21,may,147,1,-1,0,unknown,no
4817,no,687,yes,no,unknown,21,may,287,3,-1,0,unknown,no
4818,no,2764,yes,no,unknown,21,may,118,1,-1,0,unknown,no
4819,no,1207,yes,no,unknown,21,may,905,1,-1,0,unknown,yes
4820,no,0,yes,no,unknown,21,may,91,1,-1,0,unknown,no
4821,no,528,yes,no,unknown,21,may,111,5,-1,0,unknown,no
4822,no,3090,yes,no,unknown,21,may,162,1,-1,0,unknown,no
4823,yes,-530,yes,no,unknown,21,may,236,1,-1,0,unknown,no
4824,no,666,yes,no,unknown,21,may,253,3,-1,0,unknown,no
4825,no,0,yes,no,unknown,21,may,73,1,-1,0,unknown,no
4826,no,470,yes,no,unknown,21,may,123,1,-1,0,unknown,no
4827,no,597,yes,no,unknown,21,may,298,2,-1,0,unknown,no
4828,no,1136,yes,no,unknown,21,may,86,1,-1,0,unknown,no
4829,no,620,yes,yes,unknown,21,may,420,1,-1,0,unknown,no
4830,no,17,yes,no,unknown,21,may,288,1,-1,0,unknown,no
4831,no,12,no,no,unknown,21,may,164,1,-1,0,unknown,no
4832,no,135,yes,no,unknown,21,may,195,1,-1,0,unknown,no
4833,no,5024,no,no,unknown,21,may,139,1,-1,0,unknown,no
4834,no,1161,yes,no,unknown,21,may,192,1,-1,0,unknown,no
4835,no,3528,yes,no,unknown,21,may,226,1,-1,0,unknown,no
4836,no,791,yes,no,unknown,21,may,783,2,-1,0,unknown,yes
4837,no,546,yes,no,unknown,21,may,264,2,-1,0,unknown,no
4838,no,804,yes,no,unknown,21,may,166,1,-1,0,unknown,no
4839,no,908,yes,no,unknown,21,may,27,1,-1,0,unknown,no
4840,no,6982,yes,no,unknown,21,may,353,1,-1,0,unknown,no
4841,no,1176,no,yes,unknown,21,may,282,2,-1,0,unknown,no
4842,no,0,no,no,unknown,21,may,117,1,-1,0,unknown,no
4843,no,528,yes,no,unknown,21,may,85,1,-1,0,unknown,no
4844,no,734,yes,no,unknown,21,may,1106,1,-1,0,unknown,no
4845,no,109,yes,no,unknown,21,may,419,1,-1,0,unknown,no
4846,no,4746,yes,no,unknown,21,may,32,11,-1,0,unknown,no
4847,no,11512,yes,no,unknown,21,may,179,1,-1,0,unknown,no
4848,no,0,yes,no,unknown,21,may,872,5,-1,0,unknown,no
4849,no,115,no,no,unknown,21,may,114,1,-1,0,unknown,no
4850,no,808,no,no,unknown,21,may,52,1,-1,0,unknown,no
4851,no,-289,yes,no,unknown,21,may,490,1,-1,0,unknown,no
4852,no,35368,yes,no,unknown,21,may,63,1,-1,0,unknown,no
4853,no,189,no,no,unknown,21,may,27,10,-1,0,unknown,no
4854,no,0,yes,no,unknown,21,may,425,1,-1,0,unknown,no
4855,no,1110,yes,no,unknown,21,may,189,2,-1,0,unknown,no
4856,no,102,yes,no,unknown,21,may,12,11,-1,0,unknown,no
4857,no,56,yes,no,unknown,21,may,255,1,-1,0,unknown,no
4858,no,405,yes,no,unknown,21,may,103,1,-1,0,unknown,no
4859,no,873,yes,no,unknown,21,may,210,1,-1,0,unknown,no
4860,no,656,no,no,unknown,21,may,261,1,-1,0,unknown,no
4861,no,2490,yes,no,unknown,21,may,115,2,-1,0,unknown,no
4862,no,1437,yes,no,unknown,21,may,641,1,-1,0,unknown,no
4863,no,6659,yes,no,unknown,21,may,83,1,-1,0,unknown,no
4864,no,1126,yes,no,unknown,21,may,370,1,-1,0,unknown,no
4865,no,3773,yes,no,unknown,21,may,287,1,-1,0,unknown,no
4866,no,1129,yes,no,unknown,21,may,103,2,-1,0,unknown,no
4867,no,849,yes,yes,unknown,21,may,958,2,-1,0,unknown,yes
4868,no,675,yes,no,unknown,21,may,232,1,-1,0,unknown,no
4869,no,98,yes,no,unknown,21,may,68,1,-1,0,unknown,no
4870,no,1914,yes,no,unknown,21,may,192,1,-1,0,unknown,no
4871,no,1270,yes,no,unknown,21,may,494,3,-1,0,unknown,no
4872,no,-98,yes,no,unknown,21,may,166,7,-1,0,unknown,no
4873,no,256,yes,no,unknown,21,may,151,2,-1,0,unknown,no
4874,no,435,yes,no,unknown,21,may,204,1,-1,0,unknown,no
4875,no,7005,yes,no,unknown,21,may,217,1,-1,0,unknown,no
4876,no,471,yes,no,unknown,21,may,180,1,-1,0,unknown,no
4877,no,467,yes,no,unknown,21,may,494,2,-1,0,unknown,no
4878,no,323,yes,no,unknown,21,may,530,2,-1,0,unknown,no
4879,no,0,yes,no,unknown,21,may,759,1,-1,0,unknown,no
4880,no,1343,yes,yes,unknown,21,may,85,1,-1,0,unknown,no
4881,no,44,no,no,unknown,21,may,137,2,-1,0,unknown,no
4882,no,453,yes,no,unknown,21,may,445,2,-1,0,unknown,no
4883,no,350,yes,no,unknown,21,may,345,1,-1,0,unknown,no
4884,no,2693,yes,no,unknown,21,may,16,1,-1,0,unknown,no
4885,no,1243,yes,no,unknown,21,may,32,1,-1,0,unknown,no
4886,no,883,yes,no,unknown,21,may,648,1,-1,0,unknown,no
4887,no,599,yes,no,unknown,21,may,29,1,-1,0,unknown,no
4888,no,3176,yes,no,unknown,21,may,220,1,-1,0,unknown,no
4889,no,49,no,no,unknown,21,may,151,1,-1,0,unknown,no
4890,no,3202,yes,no,unknown,21,may,290,2,-1,0,unknown,no
4891,no,2660,yes,no,unknown,21,may,121,1,-1,0,unknown,no
4892,no,41,yes,yes,unknown,21,may,717,3,-1,0,unknown,no
4893,no,-557,yes,yes,unknown,21,may,249,1,-1,0,unknown,no
4894,no,741,no,no,unknown,21,may,228,1,-1,0,unknown,no
4895,no,930,yes,no,unknown,21,may,122,1,-1,0,unknown,no
4896,no,9,yes,no,unknown,21,may,544,1,-1,0,unknown,no
4897,no,1624,yes,yes,unknown,21,may,951,2,-1,0,unknown,no
4898,yes,239,yes,no,unknown,21,may,412,1,-1,0,unknown,yes
4899,no,626,yes,no,unknown,21,may,211,1,-1,0,unknown,no
4900,no,-268,yes,no,unknown,21,may,264,1,-1,0,unknown,no
4901,no,178,yes,no,unknown,21,may,97,1,-1,0,unknown,no
4902,no,1671,no,no,unknown,21,may,160,1,-1,0,unknown,no
4903,no,-300,no,no,unknown,21,may,192,1,-1,0,unknown,no
4904,no,1362,yes,no,unknown,21,may,230,1,-1,0,unknown,no
4905,no,2287,yes,no,unknown,21,may,97,1,-1,0,unknown,no
4906,no,141,yes,no,unknown,21,may,578,2,-1,0,unknown,no
4907,no,4315,yes,no,unknown,21,may,359,1,-1,0,unknown,no
4908,no,-70,yes,yes,unknown,21,may,244,1,-1,0,unknown,no
4909,no,1630,yes,no,unknown,21,may,111,1,-1,0,unknown,no
4910,no,569,yes,no,unknown,21,may,487,5,-1,0,unknown,no
4911,no,0,yes,no,unknown,21,may,311,1,-1,0,unknown,no
4912,no,546,yes,no,unknown,21,may,396,1,-1,0,unknown,no
4913,no,287,yes,no,unknown,21,may,59,8,-1,0,unknown,no
4914,yes,-954,yes,no,unknown,21,may,111,3,-1,0,unknown,no
4915,no,280,yes,no,unknown,21,may,502,1,-1,0,unknown,no
4916,no,1408,no,no,unknown,21,may,202,6,-1,0,unknown,no
4917,no,1211,yes,no,unknown,21,may,795,1,-1,0,unknown,yes
4918,no,1600,yes,no,unknown,21,may,135,1,-1,0,unknown,no
4919,no,774,yes,no,unknown,21,may,29,1,-1,0,unknown,no
4920,no,188,yes,no,unknown,21,may,136,1,-1,0,unknown,no
4921,no,1157,yes,no,unknown,21,may,103,2,-1,0,unknown,no
4922,no,1066,yes,no,unknown,21,may,171,1,-1,0,unknown,no
4923,no,932,yes,no,unknown,21,may,229,2,-1,0,unknown,no
4924,no,557,yes,no,unknown,21,may,112,2,-1,0,unknown,no
4925,no,1260,no,yes,unknown,21,may,93,1,-1,0,unknown,no
4926,no,1045,yes,no,unknown,21,may,61,1,-1,0,unknown,no
4927,no,350,yes,no,unknown,21,may,35,1,-1,0,unknown,no
4928,no,-136,yes,no,unknown,21,may,7,12,-1,0,unknown,no
4929,no,405,yes,no,unknown,21,may,51,2,-1,0,unknown,no
4930,no,373,yes,no,unknown,21,may,17,7,-1,0,unknown,no
4931,no,0,yes,no,unknown,21,may,504,1,-1,0,unknown,no
4932,no,2228,yes,no,unknown,21,may,726,1,-1,0,unknown,no
4933,no,58,yes,no,unknown,21,may,542,1,-1,0,unknown,no
4934,no,932,yes,no,unknown,21,may,226,1,-1,0,unknown,no
4935,no,-872,yes,yes,unknown,21,may,153,1,-1,0,unknown,no
4936,no,1450,yes,yes,unknown,21,may,112,1,-1,0,unknown,no
4937,no,2032,yes,no,unknown,21,may,158,2,-1,0,unknown,no
4938,no,0,yes,no,unknown,21,may,250,2,-1,0,unknown,no
4939,no,1380,yes,no,unknown,21,may,294,2,-1,0,unknown,no
4940,no,5729,yes,no,unknown,21,may,303,3,-1,0,unknown,no
4941,no,951,yes,no,unknown,21,may,343,1,-1,0,unknown,no
4942,no,487,yes,no,unknown,21,may,828,4,-1,0,unknown,yes
4943,no,957,yes,no,unknown,21,may,206,1,-1,0,unknown,no
4944,no,855,yes,no,unknown,21,may,786,2,-1,0,unknown,no
4945,no,502,yes,no,unknown,21,may,509,1,-1,0,unknown,no
4946,no,204,yes,no,unknown,21,may,161,4,-1,0,unknown,no
4947,no,2262,yes,no,unknown,21,may,125,3,-1,0,unknown,no
4948,no,8784,yes,no,unknown,21,may,63,2,-1,0,unknown,no
4949,no,599,yes,no,unknown,21,may,649,2,-1,0,unknown,yes
4950,no,525,yes,yes,unknown,21,may,159,1,-1,0,unknown,no
4951,no,688,yes,no,unknown,21,may,211,1,-1,0,unknown,no
4952,no,1350,yes,no,unknown,21,may,68,1,-1,0,unknown,no
4953,no,1830,yes,no,unknown,21,may,293,1,-1,0,unknown,no
4954,no,1887,no,yes,unknown,21,may,389,1,-1,0,unknown,no
4955,no,13156,yes,no,unknown,21,may,240,1,-1,0,unknown,no
4956,no,622,yes,no,unknown,21,may,145,1,-1,0,unknown,no
4957,no,1336,no,no,unknown,21,may,59,2,-1,0,unknown,no
4958,no,1067,yes,no,unknown,21,may,39,2,-1,0,unknown,no
4959,no,12961,yes,no,unknown,21,may,272,2,-1,0,unknown,no
4960,no,141,yes,no,unknown,21,may,140,2,-1,0,unknown,no
4961,no,1216,yes,no,unknown,21,may,53,3,-1,0,unknown,no
4962,no,891,yes,no,unknown,21,may,44,3,-1,0,unknown,no
4963,no,131,yes,no,unknown,21,may,212,2,-1,0,unknown,no
4964,no,5,no,no,unknown,21,may,57,2,-1,0,unknown,no
4965,no,289,yes,no,unknown,21,may,45,13,-1,0,unknown,no
4966,no,15341,no,no,unknown,21,may,738,3,-1,0,unknown,no
4967,no,901,yes,no,unknown,21,may,102,3,-1,0,unknown,no
4968,no,4465,yes,no,unknown,21,may,161,2,-1,0,unknown,no
4969,no,1191,yes,no,unknown,21,may,383,2,-1,0,unknown,no
4970,no,458,yes,no,unknown,21,may,1091,3,-1,0,unknown,no
4971,no,1869,yes,no,unknown,21,may,122,2,-1,0,unknown,no
4972,no,2084,yes,no,unknown,21,may,137,2,-1,0,unknown,no
4973,no,1389,yes,no,unknown,21,may,189,2,-1,0,unknown,no
4974,no,0,yes,no,unknown,21,may,88,2,-1,0,unknown,no
4975,no,1303,yes,yes,unknown,21,may,364,1,-1,0,unknown,no
4976,no,11149,yes,no,unknown,21,may,418,2,-1,0,unknown,no
4977,no,-35,yes,yes,unknown,21,may,17,2,-1,0,unknown,no
4978,no,3242,yes,no,unknown,21,may,233,1,-1,0,unknown,no
4979,no,435,yes,no,unknown,21,may,373,2,-1,0,unknown,no
4980,no,2696,yes,no,unknown,21,may,445,1,-1,0,unknown,no
4981,no,0,no,no,unknown,21,may,623,1,-1,0,unknown,no
4982,no,218,yes,yes,unknown,21,may,260,1,-1,0,unknown,no
4983,no,892,yes,no,unknown,21,may,316,1,-1,0,unknown,no
4984,no,1410,yes,no,unknown,21,may,42,1,-1,0,unknown,no
4985,no,1721,yes,no,unknown,21,may,650,2,-1,0,unknown,no
4986,no,1583,yes,no,unknown,21,may,207,1,-1,0,unknown,no
4987,no,296,yes,no,unknown,21,may,226,1,-1,0,unknown,no
4988,no,216,yes,no,unknown,21,may,1307,1,-1,0,unknown,no
4989,no,463,yes,no,unknown,21,may,104,1,-1,0,unknown,no
4990,no,547,yes,yes,unknown,21,may,143,1,-1,0,unknown,no
4991,no,2974,yes,no,unknown,21,may,187,5,-1,0,unknown,no
4992,no,-370,yes,no,unknown,21,may,748,1,-1,0,unknown,no
4993,no,6217,yes,yes,unknown,21,may,486,2,-1,0,unknown,no
4994,no,170,yes,yes,unknown,21,may,492,1,-1,0,unknown,no
4995,no,-559,yes,yes,unknown,21,may,485,1,-1,0,unknown,no
4996,no,232,yes,no,unknown,21,may,110,2,-1,0,unknown,no
4997,no,385,yes,no,unknown,21,may,304,1,-1,0,unknown,no
4998,no,5304,yes,no,unknown,21,may,51,2,-1,0,unknown,no
4999,no,71,yes,no,unknown,21,may,836,12,-1,0,unknown,no
5000,no,317,yes,no,unknown,21,may,394,2,-1,0,unknown,no
5001,no,728,yes,no,unknown,21,may,125,1,-1,0,unknown,no
5002,no,-121,yes,no,unknown,21,may,288,1,-1,0,unknown,no
5003,no,330,yes,no,unknown,21,may,315,1,-1,0,unknown,no
5004,no,825,yes,no,unknown,21,may,506,2,-1,0,unknown,yes
5005,no,247,no,no,unknown,21,may,354,5,-1,0,unknown,no
5006,no,3100,yes,no,unknown,21,may,154,4,-1,0,unknown,no
5007,no,1301,yes,no,unknown,21,may,184,2,-1,0,unknown,no
5008,no,29050,yes,yes,unknown,21,may,563,2,-1,0,unknown,no
5009,no,1279,yes,yes,unknown,21,may,450,1,-1,0,unknown,no
5010,no,585,yes,no,unknown,21,may,34,3,-1,0,unknown,no
5011,no,63,yes,no,unknown,21,may,518,1,-1,0,unknown,no
5012,no,858,yes,no,unknown,21,may,371,1,-1,0,unknown,no
5013,no,0,no,no,unknown,21,may,111,4,-1,0,unknown,no
5014,no,581,yes,no,unknown,21,may,176,4,-1,0,unknown,no
5015,no,2034,yes,no,unknown,21,may,196,1,-1,0,unknown,no
5016,no,1,yes,yes,unknown,21,may,85,1,-1,0,unknown,no
5017,no,1146,yes,no,unknown,21,may,91,2,-1,0,unknown,no
5018,no,1091,yes,no,unknown,21,may,252,2,-1,0,unknown,no
5019,no,-177,yes,no,unknown,21,may,172,2,-1,0,unknown,no
5020,no,527,yes,yes,unknown,21,may,265,1,-1,0,unknown,no
5021,no,481,yes,no,unknown,21,may,114,2,-1,0,unknown,no
5022,no,5711,yes,yes,unknown,21,may,899,1,-1,0,unknown,no
5023,no,1755,yes,no,unknown,21,may,588,2,-1,0,unknown,no
5024,no,491,yes,no,unknown,21,may,393,1,-1,0,unknown,no
5025,no,2183,yes,yes,unknown,21,may,857,1,-1,0,unknown,yes
5026,no,299,yes,no,unknown,21,may,205,2,-1,0,unknown,no
5027,no,1961,no,no,unknown,21,may,216,1,-1,0,unknown,no
5028,no,126,yes,no,unknown,21,may,164,2,-1,0,unknown,no
5029,no,967,yes,no,unknown,21,may,162,1,-1,0,unknown,no
5030,no,395,no,no,unknown,21,may,178,1,-1,0,unknown,no
5031,no,239,yes,no,unknown,21,may,127,1,-1,0,unknown,no
5032,no,338,yes,no,unknown,21,may,38,12,-1,0,unknown,no
5033,no,885,yes,no,unknown,21,may,127,2,-1,0,unknown,no
5034,no,564,yes,no,unknown,21,may,660,1,-1,0,unknown,no
5035,no,4499,no,no,unknown,21,may,1681,1,-1,0,unknown,yes
5036,no,603,yes,yes,unknown,21,may,1409,3,-1,0,unknown,no
5037,yes,-29,yes,yes,unknown,21,may,208,3,-1,0,unknown,no
5038,no,-325,yes,yes,unknown,21,may,171,1,-1,0,unknown,no
5039,no,428,yes,no,unknown,21,may,272,1,-1,0,unknown,no
5040,no,0,yes,yes,unknown,21,may,143,2,-1,0,unknown,no
5041,no,722,yes,no,unknown,21,may,150,1,-1,0,unknown,no
5042,no,541,yes,yes,unknown,21,may,572,1,-1,0,unknown,no
5043,no,702,yes,no,unknown,21,may,573,1,-1,0,unknown,no
5044,no,4444,yes,no,unknown,21,may,244,1,-1,0,unknown,no
5045,no,42,yes,no,unknown,21,may,384,3,-1,0,unknown,no
5046,no,0,yes,yes,unknown,21,may,240,3,-1,0,unknown,no
5047,no,-148,yes,no,unknown,21,may,641,1,-1,0,unknown,no
5048,no,1717,yes,no,unknown,21,may,269,2,-1,0,unknown,no
5049,no,1156,yes,no,unknown,21,may,488,1,-1,0,unknown,no
5050,no,1330,yes,no,unknown,21,may,83,1,-1,0,unknown,no
5051,no,754,yes,no,unknown,21,may,811,2,-1,0,unknown,no
5052,no,7198,yes,no,unknown,21,may,44,5,-1,0,unknown,no
5053,no,-198,yes,no,unknown,21,may,681,3,-1,0,unknown,yes
5054,no,264,yes,no,unknown,21,may,443,2,-1,0,unknown,no
5055,no,5252,yes,no,unknown,21,may,1162,2,-1,0,unknown,no
5056,no,1289,yes,no,unknown,21,may,1697,2,-1,0,unknown,yes
5057,no,-114,yes,no,unknown,21,may,244,2,-1,0,unknown,no
5058,no,4665,yes,no,unknown,21,may,860,2,-1,0,unknown,yes
5059,no,5643,yes,no,unknown,21,may,295,1,-1,0,unknown,no
5060,no,445,yes,no,unknown,21,may,139,2,-1,0,unknown,no
5061,no,2412,yes,no,unknown,21,may,154,2,-1,0,unknown,no
5062,no,348,yes,no,unknown,21,may,86,2,-1,0,unknown,no
5063,no,775,yes,no,unknown,21,may,65,3,-1,0,unknown,no
5064,no,-114,yes,no,unknown,21,may,113,2,-1,0,unknown,no
5065,no,1631,yes,no,unknown,21,may,83,2,-1,0,unknown,no
5066,no,313,yes,no,unknown,21,may,291,2,-1,0,unknown,no
5067,no,0,yes,yes,unknown,21,may,394,2,-1,0,unknown,no
5068,no,3468,yes,no,unknown,21,may,72,3,-1,0,unknown,no
5069,no,171,yes,no,unknown,21,may,151,2,-1,0,unknown,no
5070,no,453,yes,no,unknown,21,may,312,2,-1,0,unknown,no
5071,no,558,yes,yes,unknown,21,may,56,3,-1,0,unknown,no
5072,no,1373,yes,no,unknown,21,may,474,2,-1,0,unknown,no
5073,no,-100,yes,no,unknown,21,may,189,2,-1,0,unknown,no
5074,no,432,yes,no,unknown,21,may,1094,55,-1,0,unknown,no
5075,no,1985,yes,no,unknown,21,may,155,4,-1,0,unknown,no
5076,no,223,yes,no,unknown,21,may,91,3,-1,0,unknown,no
5077,no,2308,yes,no,unknown,21,may,232,2,-1,0,unknown,no
5078,no,4752,yes,no,unknown,21,may,446,2,-1,0,unknown,no
5079,no,1933,yes,no,unknown,21,may,153,4,-1,0,unknown,no
5080,no,1402,yes,no,unknown,21,may,111,5,-1,0,unknown,no
5081,no,5853,yes,no,unknown,21,may,210,2,-1,0,unknown,no
5082,no,186,yes,no,unknown,21,may,72,3,-1,0,unknown,no
5083,no,1739,yes,yes,unknown,21,may,213,2,-1,0,unknown,no
5084,no,6704,yes,no,unknown,21,may,205,2,-1,0,unknown,no
5085,no,1176,yes,no,unknown,21,may,166,2,-1,0,unknown,no
5086,no,-838,yes,no,unknown,21,may,142,2,-1,0,unknown,no
5087,no,28,yes,no,unknown,21,may,237,2,-1,0,unknown,no
5088,no,-165,yes,no,unknown,21,may,230,2,-1,0,unknown,no
5089,no,2294,yes,no,unknown,21,may,96,2,-1,0,unknown,no
5090,no,293,yes,no,unknown,21,may,162,3,-1,0,unknown,no
5091,no,609,yes,no,unknown,21,may,239,2,-1,0,unknown,no
5092,no,-867,yes,yes,unknown,21,may,222,5,-1,0,unknown,no
5093,no,-208,yes,no,unknown,21,may,127,2,-1,0,unknown,no
5094,no,1317,yes,no,unknown,21,may,69,4,-1,0,unknown,no
5095,no,335,yes,no,unknown,21,may,501,2,-1,0,unknown,no
5096,no,1390,yes,no,unknown,21,may,192,1,-1,0,unknown,no
5097,no,1818,yes,no,unknown,21,may,273,1,-1,0,unknown,no
5098,no,543,yes,no,unknown,21,may,281,1,-1,0,unknown,no
5099,no,3298,yes,no,unknown,21,may,175,2,-1,0,unknown,no
5100,no,1744,yes,no,unknown,21,may,465,11,-1,0,unknown,no
5101,no,89,yes,yes,unknown,21,may,175,2,-1,0,unknown,no
5102,no,-175,yes,no,unknown,21,may,116,1,-1,0,unknown,no
5103,no,20,yes,no,unknown,21,may,87,14,-1,0,unknown,no
5104,no,263,yes,no,unknown,21,may,206,3,-1,0,unknown,no
5105,no,392,yes,yes,unknown,21,may,292,2,-1,0,unknown,no
5106,no,1599,yes,no,unknown,21,may,49,1,-1,0,unknown,no
5107,no,644,yes,yes,unknown,21,may,198,1,-1,0,unknown,no
5108,no,813,yes,no,unknown,21,may,23,16,-1,0,unknown,no
5109,no,2271,yes,no,unknown,21,may,575,2,-1,0,unknown,no
5110,no,881,yes,no,unknown,21,may,67,5,-1,0,unknown,no
5111,no,5366,yes,no,unknown,21,may,248,3,-1,0,unknown,no
5112,no,924,yes,no,unknown,21,may,108,2,-1,0,unknown,no
5113,no,240,yes,no,unknown,21,may,373,3,-1,0,unknown,no
5114,no,578,yes,no,unknown,21,may,112,2,-1,0,unknown,no
5115,no,1317,yes,no,unknown,21,may,395,2,-1,0,unknown,no
5116,no,2003,yes,no,unknown,21,may,229,2,-1,0,unknown,no
5117,no,946,yes,no,unknown,21,may,163,2,-1,0,unknown,no
5118,no,0,no,no,unknown,21,may,27,10,-1,0,unknown,no
5119,no,920,yes,no,unknown,21,may,135,2,-1,0,unknown,no
5120,no,1545,yes,no,unknown,21,may,357,2,-1,0,unknown,no
5121,no,-427,yes,yes,unknown,21,may,965,2,-1,0,unknown,no
5122,no,3732,yes,no,unknown,21,may,379,2,-1,0,unknown,no
5123,no,8874,no,yes,unknown,21,may,152,3,-1,0,unknown,no
5124,no,7867,yes,no,unknown,21,may,36,2,-1,0,unknown,no
5125,no,1756,yes,no,unknown,21,may,206,3,-1,0,unknown,no
5126,no,4924,yes,no,unknown,21,may,389,2,-1,0,unknown,no
5127,no,4174,yes,no,unknown,21,may,314,2,-1,0,unknown,no
5128,no,360,yes,no,unknown,21,may,66,2,-1,0,unknown,no
5129,no,255,yes,yes,unknown,21,may,86,2,-1,0,unknown,no
5130,no,3744,yes,no,unknown,21,may,489,2,-1,0,unknown,no
5131,no,2205,no,no,unknown,21,may,85,4,-1,0,unknown,no
5132,no,510,yes,no,unknown,21,may,117,3,-1,0,unknown,no
5133,no,198,yes,no,unknown,21,may,149,3,-1,0,unknown,no
5134,no,24870,yes,no,unknown,21,may,634,2,-1,0,unknown,no
5135,no,43,yes,no,unknown,21,may,173,2,-1,0,unknown,no
5136,no,1779,yes,no,unknown,21,may,175,2,-1,0,unknown,no
